feature_name,category,total_count,event_count,non_event_count,event_rate,woe,is_rare_bucket,is_missing_bucket,encoded_feature_name
ServiceArea,NCRNWN757,129,5,124,0.03875968992248062,-0.2127377070727231,False,False,ServiceArea_woe
ServiceArea,NCRPOR757,60,1,59,0.016666666666666666,0.34821587370435947,False,False,ServiceArea_woe
ServiceArea,NCRPTR804,34,1,33,0.029411764705882353,-0.22621500001620384,False,False,ServiceArea_woe
ServiceArea,NCRRAL919,149,5,144,0.03355704697986577,-0.06376391542499868,False,False,ServiceArea_woe
ServiceArea,NCRRIC804,218,9,209,0.04128440366972477,-0.23886338998336304,False,False,ServiceArea_woe
ServiceArea,NCRVIR757,137,1,136,0.0072992700729927005,1.17856417577779,False,False,ServiceArea_woe
ServiceArea,NCRWIN336,58,3,55,0.05172413793103448,-0.5686752784820395,False,False,ServiceArea_woe
ServiceArea,NCRWLM757,40,1,39,0.025,-0.06145976694014837,False,False,ServiceArea_woe
ServiceArea,NEVCHU619,115,4,111,0.034782608695652174,-0.12234813661516078,False,False,ServiceArea_woe
ServiceArea,NEVCOR619,48,5,43,0.10416666666666667,-1.264282484882847,False,False,ServiceArea_woe
ServiceArea,NEVELC619,86,2,84,0.023255813953488372,0.18816547174991277,False,False,ServiceArea_woe
ServiceArea,NEVENC760,97,4,93,0.041237113402061855,-0.29841129122069293,False,False,ServiceArea_woe
ServiceArea,NEVESC760,40,2,38,0.05,-0.5979278213194767,False,False,ServiceArea_woe
ServiceArea,NEVLMS619,123,3,120,0.024390243902439025,0.20659145369628162,False,False,ServiceArea_woe
ServiceArea,NEVLVS702,479,17,462,0.03549060542797495,-0.05784965471604882,False,False,ServiceArea_woe
ServiceArea,NEVOCN760,75,2,73,0.02666666666666667,0.04869934360557573,False,False,ServiceArea_woe
ServiceArea,NEVPOW619,137,2,135,0.014598540145985401,0.6603855777065404,False,False,ServiceArea_woe
ServiceArea,NEVSDG619,357,13,344,0.036414565826330535,-0.09289092572973065,False,False,ServiceArea_woe
ServiceArea,NMXABI915,33,2,31,0.06060606060606061,-0.7985985167816279,False,False,ServiceArea_woe
ServiceArea,NMXALB505,126,5,121,0.03968253968253968,-0.23712916019688232,False,False,ServiceArea_woe
ServiceArea,NMXAMA806,61,2,59,0.03278688524590164,-0.16260975006163123,False,False,ServiceArea_woe
ServiceArea,NMXELP915,178,4,174,0.02247191011235955,0.3255520141271477,False,False,ServiceArea_woe
ServiceArea,NMXLAR956,60,4,56,0.06666666666666667,-0.8021320893629389,False,False,ServiceArea_woe
ServiceArea,NMXLUB806,95,4,91,0.042105263157894736,-0.3200337552338585,False,False,ServiceArea_woe
ServiceArea,NMXSAN915,34,1,33,0.029411764705882353,-0.22621500001620384,False,False,ServiceArea_woe
ServiceArea,NMXTER915,60,0,60,0.0,1.4634952148576807,False,False,ServiceArea_woe
ServiceArea,NNYALB518,143,6,137,0.04195804195804196,-0.28047359053402576,False,False,ServiceArea_woe
ServiceArea,NNYBUF716,273,6,267,0.02197802197802198,0.3850220586954096,False,False,ServiceArea_woe
ServiceArea,NNYROC716,180,3,177,0.016666666666666666,0.5939123096810424,False,False,ServiceArea_woe
ServiceArea,NNYSYR315,79,0,79,0.0,1.7366088714811714,False,False,ServiceArea_woe
ServiceArea,NOLKEN504,360,6,354,0.016666666666666666,0.6666108383315306,False,False,ServiceArea_woe
ServiceArea,NSHNSH615,383,5,378,0.013054830287206266,0.899172649900018,False,False,ServiceArea_woe
ServiceArea,NYCBRO917,1684,72,1612,0.04275534441805225,-0.23034084392976176,False,False,ServiceArea_woe
ServiceArea,NYCCIT914,42,1,41,0.023809523809523808,-0.012067011610571967,False,False,ServiceArea_woe
ServiceArea,NYCETT732,37,1,36,0.02702702702702703,-0.14044817825877876,False,False,ServiceArea_woe
ServiceArea,NYCMAN917,1182,46,1136,0.038917089678511,-0.1360390000397728,False,False,ServiceArea_woe
ServiceArea,NYCMTK914,33,0,33,0.0,0.8723972886519058,False,False,ServiceArea_woe
ServiceArea,NYCNAS516,399,10,389,0.02506265664160401,0.28119327740826516,False,False,ServiceArea_woe
ServiceArea,NYCNEW201,410,10,400,0.024390243902439025,0.30904317860587616,False,False,ServiceArea_woe
ServiceArea,NYCNEW732,187,5,182,0.026737967914438502,0.16970675004506058,False,False,ServiceArea_woe
ServiceArea,NYCNEW908,93,5,88,0.053763440860215055,-0.5540408709636018,False,False,ServiceArea_woe
ServiceArea,NYCNEW973,277,13,264,0.04693140794223827,-0.3571437648850898,False,False,ServiceArea_woe
ServiceArea,NYCPAS973,40,0,40,0.0,1.0621538239333785,False,False,ServiceArea_woe
ServiceArea,NYCPLA908,30,1,29,0.03333333333333333,-0.35337017550145056,False,False,ServiceArea_woe
ServiceArea,NYCQUE917,533,14,519,0.02626641651031895,0.24642283037369325,False,False,ServiceArea_woe
ServiceArea,NYCSUF516,332,11,321,0.03313253012048193,-0.001644822430590571,False,False,ServiceArea_woe
ServiceArea,NYCTMR732,48,1,47,0.020833333333333332,0.12296927219337107,False,False,ServiceArea_woe
ServiceArea,NYCWHI914,266,11,255,0.041353383458646614,-0.2314199564645055,False,False,ServiceArea_woe
ServiceArea,OHHCHI740,45,0,45,0.0,1.1785641757777898,False,False,ServiceArea_woe
ServiceArea,OHIAKR330,105,1,104,0.009523809523809525,0.9114266325576411,False,False,ServiceArea_woe
ServiceArea,OHIBER440,54,1,53,0.018518518518518517,0.24192121505473624,False,False,ServiceArea_woe
ServiceArea,OHICAN330,78,3,75,0.038461538461538464,-0.2609256429794492,False,False,ServiceArea_woe
ServiceArea,OHICIN513,250,8,242,0.032,0.018640216142206747,False,False,ServiceArea_woe
ServiceArea,OHICLE216,167,7,160,0.041916167664670656,-0.2689044087112545,False,False,ServiceArea_woe
ServiceArea,OHICOL614,486,14,472,0.02880658436213992,0.15159376676820854,False,False,ServiceArea_woe
ServiceArea,OHICOV606,60,3,57,0.05,-0.5332733514311234,False,False,ServiceArea_woe
ServiceArea,OHIDAY937,117,5,112,0.042735042735042736,-0.31409020133301063,False,False,ServiceArea_woe
ServiceArea,OHILAN740,30,1,29,0.03333333333333333,-0.35337017550145056,False,False,ServiceArea_woe
ServiceArea,OHIWAR330,51,1,50,0.0196078431372549,0.1842128974340896,False,False,ServiceArea_woe
ServiceArea,OHIYNG330,63,1,62,0.015873015873015872,0.3974061178951313,False,False,ServiceArea_woe
ServiceArea,OKCLRK501,79,1,78,0.012658227848101266,0.6253381859411381,False,False,ServiceArea_woe
ServiceArea,OKCOKC405,174,5,169,0.028735632183908046,0.0958095038430194,False,False,ServiceArea_woe
ServiceArea,OKCTUL918,116,6,110,0.05172413793103448,-0.49908198668284415,False,False,ServiceArea_woe
ServiceArea,OKCWIC940,45,2,43,0.044444444444444446,-0.47582512451857684,False,False,ServiceArea_woe
ServiceArea,OMACDR319,39,0,39,0.0,1.0371525217279611,False,False,ServiceArea_woe
ServiceArea,OMADES515,115,2,113,0.017391304347826087,0.48321677430824206,False,False,ServiceArea_woe
ServiceArea,OMAIWC319,40,1,39,0.025,-0.06145976694014837,False,False,ServiceArea_woe
ServiceArea,OMALNC402,54,2,52,0.037037037037037035,-0.28777289301563735,False,False,ServiceArea_woe
ServiceArea,OMAOMA402,232,9,223,0.03879310344827586,-0.17417571529193185,False,False,ServiceArea_woe
ServiceArea,PHIARD610,153,4,149,0.026143790849673203,0.17092366531540687,False,False,ServiceArea_woe
ServiceArea,PHIAVD610,40,4,36,0.1,-1.2390604669268883,False,False,ServiceArea_woe
ServiceArea,PHICHC215,85,4,81,0.047058823529411764,-0.43576970726851716,False,False,ServiceArea_woe
ServiceArea,PHICTR610,45,2,43,0.044444444444444446,-0.47582512451857684,False,False,ServiceArea_woe
ServiceArea,PHIJEN215,60,2,58,0.03333333333333333,-0.17955930837540438,False,False,ServiceArea_woe
ServiceArea,PHIMER609,139,7,132,0.050359712230215826,-0.4606157058550482,False,False,ServiceArea_woe
ServiceArea,PHIMUL609,43,1,42,0.023255813953488372,0.011743637083146496,False,False,ServiceArea_woe
ServiceArea,PHIPHI215,373,19,354,0.05093833780160858,-0.43200145033657905,False,False,ServiceArea_woe
